Agencia_ID,Semana,TotalSales
4049,8,1917330.3900
4049,9,1893341.4300
4051,3,2180585.9200
4051,4,2421816.7700
4051,5,2388516.2100
4051,6,2342290.5900
4051,7,2424508.2000
4051,8,2192984.3900
4051,9,2247472.7700
4061,3,4378578.9900
4061,4,4849832.5200
4061,5,4341242.6000
4061,6,4476782.0700
4061,7,4929864.8700
4061,8,4503799.7400
4061,9,4382278.1000
4062,3,3218690.8300
4062,4,3650651.1500
4062,5,3290840.0400
4062,6,3712476.5800
4062,7,3352834.9400
4062,8,3239584.0300
4062,9,3279092.0100
4063,3,2292850.1900
4063,4,2414598.7200
4063,5,2373061.5000
4063,6,2389264.3100
4063,7,2546324.0800
4063,8,2448237.9700
4063,9,2400454.1500
4064,3,1850040.3200
4064,4,1725781.1500
4064,5,1696070.5000
4064,6,1616888.6700
4064,7,1753443.6900
4064,8,1647829.2300
4064,9,1723184.3700
4066,3,1499589.4000
4066,4,1607833.7300
4066,5,1398909.7300
4066,6,1570244.7400
4066,7,1638254.0400
4066,8,1376833.5800
4066,9,1386512.4100
4078,3,498388.7900
4078,4,559058.5200
4078,5,521502.7300
4078,6,490019.7800
4078,7,526116.0000
4078,8,497560.2700
4078,9,527819.8100
4079,3,643877.3100
4079,4,701825.7700
4079,5,644803.6700
4079,6,580167.8800
4079,7,657143.7700
4079,8,627440.6200
4079,9,646646.4100
4081,3,368536.7500
4081,4,401433.2500
4081,5,309897.7000
4081,6,323095.3400
4081,7,348770.9400
4081,8,360539.4300
4081,9,358382.0900
4082,3,597775.2600
4082,4,639352.4400
4082,5,588258.1900
4082,6,599727.8600
4082,7,592766.8300
4082,8,572276.6300
4082,9,588618.9400
4084,3,184847.0400
4084,4,178820.5400
4084,5,154270.2700
4084,6,161367.0400
4084,7,157467.7400
4084,8,165612.3900
4084,9,169798.5400
4085,3,243007.4800
4085,4,272452.3400
4085,5,227996.9000
4085,6,243790.3000
4085,7,247966.8800
4085,8,236246.2100
4085,9,254100.0700
4086,3,345827.8900
4086,4,382566.0500
4086,5,328875.3400
4086,6,265125.5200
4086,7,314336.1800
4086,8,329907.7400
4086,9,330929.0200
4087,3,368329.7400
4087,4,375391.7900
4087,5,337193.6400
4087,6,366015.5100
4087,7,313005.6700
4087,8,303225.3000
4087,9,352421.9900
4089,3,185456.6900
4089,4,212677.7000
4089,5,162416.7700
4089,6,154768.3400
4089,7,155784.1100
4089,8,171534.9800
4089,9,180136.2200
4091,3,277366.1800
4091,4,267039.3500
4091,5,290807.7500
4091,6,230209.7000
4091,7,255587.4700
4091,8,221066.8000
4091,9,251499.3600
22090,3,314841.3100
22090,4,1854317.3000
22090,5,2281336.6200
22090,6,2237758.1500
22090,7,2264633.5000
22090,8,2341761.5300
22090,9,2209773.5800
22187,3,2464119.4900
22187,4,2609881.9500
22187,5,2588118.6100
22187,6,2397421.7000
22187,7,2328759.6100
22187,8,2398344.4500
22187,9,2350378.3200
22362,3,2468954.4900
22362,4,2442206.8900
22362,5,2474479.3100
22362,6,2370889.4600
22362,7,2263827.7800
22362,8,2158773.8600
22362,9,2211850.5000
22414,3,1035077.3700
22414,4,975660.6800
22414,5,959935.8300
22414,6,972383.5200
22414,7,929987.2900
22414,8,992101.9200
22414,9,985062.2100
22560,3,3229726.4400
22560,4,3208392.8400
22560,5,3253632.7800
22560,6,3185711.1300
22560,7,3196925.7300
22560,8,2965250.6300
22560,9,2153648.8200
23669,3,1332248.6600
23669,4,1299998.3400
23669,5,1094615.5700
23669,6,1035593.4400
23669,7,1256084.2000
23669,8,1206094.1900
23669,9,1137467.9900
23719,3,1521618.0200
23719,4,1427854.9400
23719,5,1290573.5200
23719,6,1253784.2600
23719,7,1424341.0900
23719,8,1375369.7300
23719,9,1276216.6100
23879,3,794734.6300
23879,4,776215.7600
23879,5,783630.9800
23879,6,782883.2300
23879,7,798916.9200
23879,8,816355.3300
23879,9,803728.8600
23899,3,1559880.7100
23899,4,1518515.2400
23899,5,1403339.2200
23899,6,1389390.6600
23899,7,1503230.5700
23899,8,1525805.1200
23899,9,1463146.7700
24049,3,1011115.8600
24049,4,935707.0000
24049,5,891907.8000
24049,6,835898.9200
24049,7,892965.4600
24049,8,880339.0700
24049,9,912100.7100
24539,3,952809.3900
24539,4,1011660.4200
24539,5,928022.9100
24539,6,908614.6900
24539,7,927267.5000
24539,8,883887.6100
24539,9,869119.5600
24669,3,1212169.5500
24669,4,1245005.9700
24669,5,1256272.9000
24669,6,1182650.7100
24669,7,1208310.8900
24669,8,1179148.9400
24669,9,1145287.4400
25699,3,648148.3700
25699,4,655311.1300
25699,5,653084.4100
25699,6,628809.2700
25699,7,650612.6100
25699,8,608245.6500
25699,9,665796.8700
25759,3,1698607.6900
25759,4,1703158.4600
25759,5,1692247.6500
25759,6,1702417.5000
25759,7,1768010.3100
25759,8,1113699.4700
25759,9,833309.3500
